id_detalle,transaccion,cuota,valor,estado,fecha_pago,fecha_pagado,fotografia,enviar_pdf
bb7c9d20,8985df6b,29,556.73,PENDIENTE,2028-03-01,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
fc7679fe,8985df6b,30,556.73,PENDIENTE,2028-03-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
c24f4bcf,8985df6b,31,556.73,PENDIENTE,2028-04-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
ac5c4b68,8985df6b,32,556.73,PENDIENTE,2028-05-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
16c8c93f,8985df6b,33,556.73,PENDIENTE,2028-06-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
7f4ec473,8985df6b,34,556.73,PENDIENTE,2028-07-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
de18f623,8985df6b,35,556.73,PENDIENTE,2028-08-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
1d12a3a3,8985df6b,36,556.73,PENDIENTE,2028-09-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
38eee214,8985df6b,37,556.73,PENDIENTE,2028-10-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
8b14c66e,8985df6b,38,556.73,PENDIENTE,2028-11-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
696f1549,8985df6b,39,556.73,PENDIENTE,2028-12-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
558e5f5d,8985df6b,40,556.73,PENDIENTE,2029-01-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
5bd292cb,8985df6b,41,556.73,PENDIENTE,2029-03-02,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
530e8fcf,8985df6b,42,556.73,PENDIENTE,2029-03-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
3bf0d7e8,8985df6b,43,556.73,PENDIENTE,2029-04-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
134f7101,8985df6b,44,556.73,PENDIENTE,2029-05-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
f407d095,8985df6b,45,556.73,PENDIENTE,2029-06-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
e23bbc3a,8985df6b,46,556.73,PENDIENTE,2029-07-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
502c7a94,8985df6b,47,556.73,PENDIENTE,2029-08-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
838f80e3,8985df6b,48,556.73,PENDIENTE,2029-09-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
098e1aee,8985df6b,49,556.73,PENDIENTE,2029-10-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
50492f7c,8985df6b,50,556.73,PENDIENTE,2029-11-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
ce372d81,8985df6b,51,556.73,PENDIENTE,2029-12-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
6b02e6c4,8985df6b,52,556.73,PENDIENTE,2030-01-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
9c24e995,8985df6b,53,556.73,PENDIENTE,2030-03-02,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
68b2c900,8985df6b,54,556.73,PENDIENTE,2030-03-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
b916d5b1,8985df6b,55,556.73,PENDIENTE,2030-04-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
8a730f01,8985df6b,56,556.73,PENDIENTE,2030-05-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
284869de,8985df6b,57,556.73,PENDIENTE,2030-06-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
e6fe2626,8985df6b,58,556.73,PENDIENTE,2030-07-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
ee9cbcbc,8985df6b,59,556.73,PENDIENTE,2030-08-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
53b042e2,8985df6b,60,556.73,PENDIENTE,2030-09-30,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
14809def,754d08cb,1,1830.92,PAGADO,2025-11-03,2025-11-05,https://lh3.googleusercontent.com/d/$1beqYWuN2iaqB7wcNJqwGzz1H10BfjG4A=w1080,1
16064936,754d08cb,2,1830.92,PAGADO,2025-12-03,2025-12-26,https://lh3.googleusercontent.com/d/$1RFUy3OBtqNXoNyIOBlkN0tKKokSZByWE=w1080,1
4ceca9b2,754d08cb,3,1830.92,PENDIENTE,2026-01-03,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
d8a57777,7e7f3df3,1,2968.6,PAGADO,2025-12-21,2025-12-26,https://lh3.googleusercontent.com/d/$1FmpyeHkDOHL5M7IBLVuv32DTKeDhInUO=w1080,2
fa0b5965,7e7f3df3,2,2968.6,PENDIENTE,2026-01-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
c25243f5,7e7f3df3,3,2968.6,PENDIENTE,2026-02-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
d6fa34bc,7e7f3df3,4,2968.6,PENDIENTE,2026-03-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
68749682,7e7f3df3,5,2968.6,PENDIENTE,2026-04-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
d0e9ee97,7e7f3df3,6,2968.6,PENDIENTE,2026-05-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
dd00c5dc,7e7f3df3,7,2968.6,PENDIENTE,2026-06-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
5987f090,7e7f3df3,8,2968.6,PENDIENTE,2026-07-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
5ac86b51,7e7f3df3,9,2968.6,PENDIENTE,2026-08-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
921442b6,7e7f3df3,10,2968.6,PENDIENTE,2026-09-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
4cd3813c,7e7f3df3,11,2968.6,PENDIENTE,2026-10-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
6ffcf3b2,7e7f3df3,12,2968.6,PENDIENTE,2026-11-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
c43a8905,7e7f3df3,13,2968.6,PENDIENTE,2026-12-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
cd0a8dc4,7e7f3df3,14,2968.6,PENDIENTE,2027-01-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
facad040,7e7f3df3,15,2968.6,PENDIENTE,2027-02-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
f2b62b3b,7e7f3df3,16,2968.6,PENDIENTE,2027-03-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
fce39a64,7e7f3df3,17,2968.6,PENDIENTE,2027-04-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
fc773b60,7e7f3df3,18,2968.6,PENDIENTE,2027-05-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
1f5b963c,7e7f3df3,19,2968.6,PENDIENTE,2027-06-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
7365dc60,7e7f3df3,20,2968.6,PENDIENTE,2027-07-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
a5f9a59c,7e7f3df3,21,2968.6,PENDIENTE,2027-08-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
826d6a3b,7e7f3df3,22,2968.6,PENDIENTE,2027-09-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
40ae92d6,7e7f3df3,23,2968.6,PENDIENTE,2027-10-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
666fe434,7e7f3df3,24,2968.6,PENDIENTE,2027-11-21,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
ecefbede,a7a6f164,1,1357.82,PAGADO,2025-10-25,2025-11-24,https://lh3.googleusercontent.com/d/$1lMouDqI-gVg6WT-jqRFO7JzbzoVYCg31=w1080,1
99643bfa,a7a6f164,2,1357.82,PAGADO,2025-11-25,2025-11-25,https://lh3.googleusercontent.com/d/$1CGyev6yaX4ybViIkZEDozZ9AfadCZKXn=w1080,1
be474451,a7a6f164,3,1360,PAGADO,2025-12-25,2025-12-23,https://lh3.googleusercontent.com/d/$1ZaCVJZEfANICK7KP4DGCf6GefIJZDnG0=w1080,1
3ee0fdaa,a7a6f164,4,1357.82,PENDIENTE,2026-01-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
6bd4204a,a7a6f164,5,1357.82,PENDIENTE,2026-02-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
4e2d9bb3,a7a6f164,6,1357.82,PENDIENTE,2026-03-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
15994077,a7a6f164,7,1357.82,PENDIENTE,2026-04-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
83ff7dce,a7a6f164,8,1357.82,PENDIENTE,2026-05-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
ac3bc7c2,a7a6f164,9,1357.82,PENDIENTE,2026-06-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
19536cec,a7a6f164,10,1357.82,PENDIENTE,2026-07-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
42adb142,a7a6f164,11,1357.82,PENDIENTE,2026-08-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
694fc76e,a7a6f164,12,1357.82,PENDIENTE,2026-09-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
e5550a29,a7a6f164,13,1357.82,PENDIENTE,2026-10-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
f278e2b8,a7a6f164,14,1357.82,PENDIENTE,2026-11-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
22625601,a7a6f164,15,1357.82,PENDIENTE,2026-12-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
84bf9922,a7a6f164,16,1357.82,PENDIENTE,2027-01-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
5b986300,a7a6f164,17,1357.82,PENDIENTE,2027-02-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
cf751eb6,a7a6f164,18,1357.82,PENDIENTE,2027-03-25,,https://i.ibb.co/nqyL4F81/pendiente-de-subir.png,1
